url,shoe_name,brand,total_score,pros,cons,RR_verdict,awards,external_ratings,review_date,terrain,arch,use,shoe_weight,toe_drop,foot_height,Audience score,Price,Pace,Arch support,Weight lab,Drop lab,Strike pattern,Size,Midsole softness,Difference in midsole softness in cold,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Difference in stiffness in cold,Torsional rigidity,Heel counter stiffness,Heel lab,Forefoot lab,Widths available,Orthotic friendly,Season,Removable insole,Ranking,RankingPercentile,Popularity,PopularityPercentile,Rocker,Lightweight,Plate,Trail terrain,Lug depth,Heel stack lab,For heavy runners,Waterproofing
https://runrepeat.com/asics-gel-contend-7,ASICS Gel Contend 7,ASICS,84,"Fits true to size; Good heel lock; Stable; A fair amount of cushioning; Value for money; Durable, grippy outsole; Guidance line keeps the foot steady",Rubber outsole is squeaky; Not comfortable on longer runs; Inefficient arch support,"If you're looking for one of the best-value running shoes out there, the ASICS Gel Contend 7 is it. I love that this shoe provided ample cushioning for short to medium-length runs. The tough construction of the Gel Contend 7 also exceeded my expectations for its price bracket.",,"89 / 100 from 98,830 users | 82 / 100 from 1 expert","Mar 21, 2021 - updated Jan 2, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 9.5 oz / 268g | Women: 7.9 oz / 223g,10 mm,,84 Good!,$65,Daily running,Neutral,"9.5 oz / 268g, 9.5 oz / 268g","9.6 mm, 10.0 mm","Heel, Mid/forefoot",True to size,-,-,-,-,-,-,Medium,-,Moderate,Big,-,Flexible,33.3 mm,23.7 mm,"Normal, X-Wide",✓,-,✓,#416,Bottom 25%,#266,Top 48%,,,,,,,,
https://runrepeat.com/asics-gel-contend-8,ASICS Gel Contend 8,ASICS,84,Superb comfort; Secure fit; No break-in needed; Durable; Supportive structure; Feels light on the feet; Budget-friendly,Not very responsive; Narrow toebox; Less cushy than other ASICS shoes,"The 8th iteration of the GEL Contend series got us pretty excited! We experienced the shoe's simple, well-padded, lightweight, and durable construction that makes it a very reliable daily trainer, especially for its affordable price. And that's not to mention the out-of-the-box comfort and accommodating fit.",,"90 / 100 from 25,372 users | 80 / 100 from 1 expert","Feb 9, 2023 - updated Oct 11, 2023",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear |, For beginners",10.3 oz / 293g,10 mm,,84 Good!,$70,Daily running,Neutral,"9.2 oz / 260g, 10.3 oz / 293g","9.1 mm, 10.0 mm","Heel, Mid/forefoot",True to size,Balanced,Small,-,-,-,Breathable,Narrow,-,Moderate,Big,Flexible,Stiff,31.1 mm,22.0 mm,"Normal, Wide, X-Wide",✓,"Summer, All seasons",✓,#418,Bottom 25%,#203,Top 37%,,,,,,,,
https://runrepeat.com/asics-gel-contend-9,ASICS Gel Contend 9,ASICS,79,"Enhanced tongue padding; Exceptional value; Spacious, accommodating fit; Highly breathable upper; Suitable for all footstrikes; Improved Amplifoam+ midsole; Doubles as a lifestyle shoe; Secure, snug lockdown",Upper lacks durability; Outsole needs improvement; Low forefoot cushioning,"The Gel Contend 9 exemplifies ASICS' conservative innovation, integrating numerous minor improvements while avoiding drastic changes. We really liked the plush upper and the springier midsole, affirming its status as an excellent beginner-friendly shoe that delivers superb value. However, we found the upper's durability lacking and the outsole underwhelming. But despite these minor issues, we believe the shoe maintains strong appeal and value, remaining a reliable option for casual runners not focused on long-distance performance.","Top pick in best Shoes for gym and running, Top 26% most popular running shoes","89 / 100 from 1,426 users | 65 / 100 from 3 experts","Sep 21, 2024 - updated Jan 5, 2025",Road,Neutral,"Gym |, Jogging |, Treadmill |, Walking |, All-day wear",Men: 9.7 oz / 275g | Women: 8.3 oz / 234g,8 mm,23 mm,79 Good!,$70,Daily running,Neutral,"9.7 oz / 275g, 9.7 oz / 275g","7.8 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Balanced,Small,Bad,Good,Decent,Moderate,Medium,Medium,Flexible,Small,Moderate,Stiff,"31.2 mm, 31.0 mm","23.4 mm, 23.0 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#291,Bottom 10%,#84,Top 26%,,,,,,,,
https://runrepeat.com/asics-gel-cumulus-23,ASICS Gel Cumulus 23,ASICS,89,Comfortable; Lightweight for a daily trainer; True to size; Do-it-all shoe; Budget-minded at $120; Smooth ride; No break-in period; Durable; Decent grip,Not super efficient; Runs a bit warm; Stiffens up in the cold,"Nearing its 24th iteration, Gel Cumulus sure did something right. The ASICS Gel Cumulus 23 proves that it's the most value-oriented neutral trainer out there during our tests. It's a one-shoe-fits-all kind of running shoe. I found it comfortable for jogs, daily runs, and even for the first race day in 5K or a marathon!",Top 23% in running shoes for beginners,"89 / 100 from 52,533 users | 87 / 100 from 8 experts","Mar 9, 2021 - updated Jan 2, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 9.9 oz / 280g | Women: 8.1 oz / 230g,10 mm,Men: 13 mm | Women: 12 mm,89 Great!,$120,Daily running,Neutral,"9.8 oz / 277g, 9.9 oz / 280g","10.8 mm, 10.0 mm",Heel,True to size,-,-,-,-,-,Moderate,Narrow,-,Moderate,Big,Moderate,Stiff,"35.9 mm, 23.0 mm","25.1 mm, 13.0 mm",Normal,✓,All seasons,✓,#190,Top 35%,#437,Bottom 21%,,✗,,,,,,
https://runrepeat.com/asics-gel-cumulus-24,ASICS Gel Cumulus 24,ASICS,89,Cushy ride for long miles; Comfy foot wrap; Stable on sharp turns; Lighter than before; Durable; Snug fit; Eco-friendly upper; Grippy on wet and dry pavement; Bites well on light trails; Great for newbies,Not for wide feet; Runs warm; Pricier than most daily trainers,"The twenty-fourth version of the ASICS Gel Cumulus goes from hiding in the shadows of its premium siblings like the Nimbus and the Kayano to marking the Cumulus line's own becoming. It's a solid daily trainer that maxes out comfort in our easy and long days on the road. Even better, it is reliable and enduring. So if you want to make the most out of your $130 purchase, we attest that the ASICS Gel Cumulus 24 won't be a bust.","Top 30% in road running shoes, Top 28% in neutral running shoes","91 / 100 from 42,217 users | 85 / 100 from 17 experts","Jun 6, 2022 - updated Oct 2, 2023",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 10.1 oz / 286g | Women: 8.8 oz / 250g,8 mm,Men: 16 mm | Women: 15 mm,89 Great!,$130,Daily running,Neutral,"9.7 oz / 274g, 10.1 oz / 286g","8.6 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Soft,Normal,-,-,-,-,Narrow,-,Moderate,Normal,Flexible,Flexible,"33.5 mm, 24.0 mm","24.9 mm, 16.0 mm","Normal, Wide, X-Wide",✓,-,✓,#153,Top 28%,#355,Bottom 36%,,✗,,,,,,
https://runrepeat.com/asics-gel-cumulus-25,ASICS Gel Cumulus 25,ASICS,88,Versatile daily trainer; Superb step-in feel; Firmer ride than the Nimbus 25; Great for long and slow days; Breezier runs in the summer; Feels light on feet; Grippy outsole; Stable ride; Great lockdown; No break-in needed,Too high stacked for some; Feels flat underfoot; Not the best for speedier runs,"The 25th iteration of the Cumulus series from ASICS is lighter and comfier than ever based on our lab tests. This neutral running shoe sports a combination of ASICS tech that makes it a dependable daily trainer for taking on the next run when you want to go far at a steady pace. Its overall construction from the upper to the outsole is geared toward ensuring that runners have fatigue-free feet at the end of the day. We strongly believe that for the price, the Cumulus is one of the best options in its category.",Top 25% in running shoes for beginners,"91 / 100 from 10,473 users | 83 / 100 from 13 experts","May 21, 2023 - updated Oct 15, 2023",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear |, For beginners",Men: 9.5 oz / 269g | Women: 8.1 oz / 229g,8 mm,Men: 29.5 mm | Women: 28.5 mm,88 Great!,$140,Daily running,Neutral,"9.5 oz / 269g, 9.5 oz / 269g","11.2 mm, 8.0 mm",Heel,True to size,Soft,Normal,Decent,Good,-,Moderate,Narrow,Narrow,Moderate,Big,Moderate,Moderate,"38.4 mm, 37.5 mm","27.2 mm, 29.5 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#200,Top 36%,#232,Top 42%,✗,,,,,,,
https://runrepeat.com/asics-gel-cumulus-26,ASICS Gel Cumulus 26,ASICS,88,Great value; Versatile across various paces; Cushioned ride; PureGEL heel insert; Enhanced stability; True all-rounder; Lightweight for its category,Outsole durability issues; Limited traction off-road; Lacks breathability,"We think the ASICS Cumulus 26 is a solid, versatile daily trainer that provides good cushioning and handles multiple paces and distances well. However, fans of previous models might be disappointed with changes that affect the shoe's rigidity and the new rubberized EVA outsole—a notable shift from earlier versions. And while we find it to be a superb pick for the average runner, it may not satisfy those who prefer a more flexible and natural ride.",Top 23% most popular running shoes,"88 / 100 from 3,384 users | 87 / 100 from 15 experts","Apr 25, 2024 - updated May 21, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 9 oz / 255g | Women: 7.8 oz / 222g,8 mm,Men: 30.5 mm | Women: 29.5 mm,88 Great!,$140,Daily running,Neutral,"9.1 oz / 259g, 9 oz / 255g","8.2 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Soft,Small,Good,Good,Bad,Moderate,Medium,Medium,Moderate,Normal,Stiff,Stiff,"36.8 mm, 38.5 mm","28.6 mm, 30.5 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#247,Top 45%,#128,Top 23%,✓,✗,,,,,,
https://runrepeat.com/asics-gel-cumulus-27,ASICS Gel Cumulus 27,ASICS,89,"More foam than ever!; Plush and durable upper; Wide midsole enhances stability; Smooth, natural transitions; Semi-gusseted tongue improves lockdown; Reasonably priced; Keeps the same weight; Soft-landing FluidRide EVA outsole",Breathability needs improvement; Outsole durability concerns; Lacks energy return; Toebox should be roomier,"The Gel Cumulus 27 receives another minor update as it approaches its 30th edition—a milestone that’s clearly no accident. It offers a versatile, stable, comfort-first ride with a reasonable price that many runners will appreciate. In our tests, we found it smooth and consistent underfoot, ideal for everyday runs. That said, we think the next version needs major airflow improvements and a slightly roomier toebox.","Top pick in best ASICS walking shoes, Top 27% in road running shoes, Top 26% in neutral running shoes",91 / 100 from 708 users | 85 / 100 from 12 experts,"May 5, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 9.3 oz / 265g | Women: 8.1 oz / 230g,8 mm,Men: 30.5 mm | Women: 29.5 mm,89 Great!,$140,Daily running,Neutral,"9.2 oz / 261g, 9.3 oz / 265g","11.6 mm, 8.0 mm",Heel,True to size,Soft,Normal,Good,Good,Bad,Warm,Medium,Medium,-,-,Stiff,Stiff,"40.9 mm, 38.5 mm","29.3 mm, 30.5 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#80,Top 25%,#113,Top 35%,✗,,,,,,,
https://runrepeat.com/asics-gel-excite-10,ASICS Gel Excite 10,ASICS,86,"Well-cushioned for short to medium-distance runs; Smooth transitions; Flexible and easy on the foot; Feels stable underfoot; Performs consistently in the cold; Breathable for warm days; Durable, well-constructed upper; Generously padded heel counter; Secure lockdown; Budget-friendly; Suitable for walks and gym days; Great for beginner runners",Not ideal for tempo training or long distances; Ride feels dull; Lacks arch support; Higher than advertised drop; Lacks traction on wet surfaces,"We commend the tenth iteration of ASICS' budget line of daily trainers, the Gel Excite 10 because it features a much more durable upper than its predecessor, and it’s worth every penny of its mind-bendingly low price tag. After testing the shoe, we found that Gel Excite 10 solidifies its reputation as a comfy and forgiving shoe that’s perfect for beginners and casual runners. Despite being more geared towards easier, low-intensity runs, it’s versatile enough to tackle most fitness activities, gym days, and long walks around town.","Top pick in best ASICS running shoes (2023), Top 17% most popular running shoes","93 / 100 from 16,484 users | 80 / 100 from 1 expert","Nov 13, 2023 - updated Apr 7, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear |, For beginners",9.2 oz / 260g,8 mm,,86 Good!,$85,Daily running,Neutral,"9.5 oz / 268g, 9.2 oz / 260g","11.8 mm, 8.0 mm",Heel,True to size,Balanced,Small,Decent,Good,Good,Moderate,Medium,Medium,Flexible,Small,Moderate,Moderate,35.2 mm,23.4 mm,"Normal, Wide, X-Wide",✓,All seasons,✓,#183,Bottom 43%,#54,Top 17%,✗,,,,,,,
https://runrepeat.com/asics-gel-excite-8,ASICS Gel Excite 8,ASICS,83,Fits true to size; Good cushioning; Breathable upper; Very consistent midsole; Reliable grip; Good heel lockdown,Could provide longer laces,"The ASICS Gel Excite 8 is an all-around runner, which in my opinion, is suitable for those who want a mixture of an easy training shoe and something that could work for everyday wear. With simplicity at its core, the Gel Excite 8 gets right what it needs to and doesn’t worry about anything else.",,"92 / 100 from 43,428 users | 73 / 100 from 1 expert","May 6, 2021 - updated Jul 6, 2023",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 9.9 oz / 280g | Women: 8.1 oz / 230g,10 mm,,83 Good!,$75,Daily running,Neutral,"9.5 oz / 268g, 9.9 oz / 280g","12.3 mm, 10.0 mm",Heel,True to size,-,-,-,-,-,-,Narrow,-,Moderate,Small,-,-,35.8 mm,23.5 mm,"Normal, X-Wide",✗,-,✗,#431,Bottom 22%,#357,Bottom 36%,,,,,,,,
https://runrepeat.com/asics-gel-excite-9,ASICS Gel Excite 9,ASICS,81,Cushy all-day; Lightweight design; Extremely breathable; Comfortable and supportive fit; Easy on and off; Also for walking and gym training; Affordable price; Great for running newbies,Lacks upper durability; Not for wide feet,"We found that the Gel Excite 9 from ASICS is a trusty daily trainer that works best for short, easy runs. And if you're a runner on a budget or a beginner, this shoe is a comfortable and versatile choice. Outside of running, we observed that the ASICS Gel Excite 9 also proves itself a great pick for gym training and long walks. Talk about great value!",,"90 / 100 from 39,374 users","May 14, 2022 - updated Oct 11, 2023",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear |, For beginners",9 oz / 255g,10 mm,12 mm,81 Good!,$75,Daily running,Neutral,"9.7 oz / 275g, 9 oz / 255g","9.0 mm, 10.0 mm","Heel, Mid/forefoot",Slightly small,Balanced,Small,-,-,-,Breathable,Narrow,-,Moderate,Big,Flexible,Flexible,"31.7 mm, 22.0 mm","22.7 mm, 12.0 mm","Normal, X-Wide",✓,"Summer, All seasons",✓,#473,Bottom 15%,#305,Bottom 45%,,,,,,,,
https://runrepeat.com/asics-gel-excite-trail-2,ASICS Gel Excite Trail 2,ASICS,81,Low price; Ideal for heel strikers; Generously cushioned midsole; Versatile choice for hiking and running; Everyday plush comfort; Excellent for beginners; All-season design; Reasonable weight,Not for moderate or technical trails; Limited outsole coverage; Durability concerns; Not the best for forefoot strikers,"The Gel Excite Trail 2 provides an impressive mix of cushioning, comfort, and affordability. Our tests, however, uncovered key drawbacks like limited durability and insufficient outsole coverage, making it unfit for demanding trails. But for those with minimal durability concerns and a super-tight budget, this shoe stands out as an exceptional choice.",Top pick in best ASICS trail running shoes,"90 / 100 from 1,471 users","Dec 6, 2024",Trail,Neutral,"Hiking |, Off-trail |, Mud",Men: 10.4 oz / 296g | Women: 9.2 oz / 260g,8 mm,28 mm,81 Good!,$85,,Neutral,"10.3 oz / 292g, 10.4 oz / 296g","10.1 mm, 8.0 mm",Heel,True to size,Balanced,Normal,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Normal,Stiff,Stiff,,"27.6 mm, 28.0 mm",Normal,✓,All seasons,✓,#271,Bottom 16%,#148,Top 46%,,,,Light,4.0 mm,"37.7 mm, 36.0 mm",✓,
https://runrepeat.com/asics-gel-kayano-28,ASICS Gel Kayano 28,ASICS,90,Familiar Kayano fit; Roomier toebox; No lace bite; Added pep; No medial post; Lost weight; Kayano durability,Heel slipping; Overly plush; Runs warm,"Still staying true to its Kayano roots, the Kayano 28 retains its hallmark of stability and support while seeing some updates that translate to amped-up comfort and flexibility in my wear tests. And with better flex, the shoe was just overall fun! Although designed as a daily trainer, I also find it fitting as a standalone shoe that you can take out of the closet during race day and on long, slow miles.","Top 17% in road running shoes, Top 28% in ASICS running shoes","91 / 100 from 63,114 users | 89 / 100 from 14 experts","May 10, 2021 - updated Jan 2, 2024",Road,Stability,"Jogging |, Walking |, All-day wear",Men: 10.8 oz / 305g | Women: 9.6 oz / 271g,Men: 10 mm | Women: 13 mm,Men: 13 mm | Women: 12 mm,90 Great!,$160,Daily running,Stability,"10.7 oz / 302g, 10.8 oz / 305g","8.7 mm, 10.0 mm","Heel, Mid/forefoot",Slightly large,-,-,-,-,-,-,Medium,-,-,-,Moderate,-,"31.8 mm, 23.0 mm","23.1 mm, 13.0 mm","Normal, Wide",✓,-,✓,#79,Top 15%,#260,Top 47%,,,,,,,,
https://runrepeat.com/asics-gel-kayano-29,ASICS Gel Kayano 29,ASICS,89,Stable but not harsh; Cushy for long miles; Awesome impact protection; Supportive fit; Glides you forward; Lighter than it seems; Long-lasting,Lacks breathability; Expensive,"We are happy to see the famous stability shoe from ASICS evolve from brick-like to foot-friendly in its 29th iteration. This Kayano offers a wonderful mix of familiar support and even more comfort. So if you're looking to clock up the miles for your next road run, we discovered that its impact-eating midsole and tank of an outsole will help you reach new distances.","Top 28% in ASICS Gel running shoes, Top 23% most popular running shoes","89 / 100 from 41,485 users | 87 / 100 from 17 experts","Aug 10, 2022 - updated May 26, 2025",Road,Stability,"Jogging |, Walking |, All-day wear",10.5 oz / 299g,10 mm,15 mm,89 Great!,$160,Daily running,Stability,"10.7 oz / 303g, 10.5 oz / 299g","8.6 mm, 10.0 mm","Heel, Mid/forefoot",Slightly small,Balanced,Normal,-,-,-,Moderate,Narrow,-,Moderate,Normal,Moderate,Stiff,"33.1 mm, 25.0 mm","24.5 mm, 15.0 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#186,Top 34%,#125,Top 23%,✓,,,,,,,
https://runrepeat.com/asics-gel-kayano-30,ASICS Gel Kayano 30,ASICS,87,Exceptionally cushioned; Impressively stable with 4D Guidance System; Lighter than it seems; Top-notch breathability; Effective maximalist design; Superior durability and comfort; Ideal for high-mileage runners; Ultra-plush FF Blast+ foam; Amazing build quality,Actual drop exceeds stated measurement; Midsole might require a break-in period,"With the ASICS Gel Kayano 30, the renowned stability line takes a spirited leap forward. With increased foam but without the added weight, it's a win-win for almost everyone. Navigating the balance between plush comfort and stability, in our tests, the FF Blast+ with 4D Guidance System midsole excels. While it might be on the pricier side and has lighter competitors, we think it's hard to find fault with this shoe.",Top 10% most popular running shoes,"86 / 100 from 28,436 users | 90 / 100 from 24 experts","Sep 6, 2023 - updated Apr 7, 2025",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10.7 oz / 303g | Women: 9.3 oz / 263g,10 mm,30 mm,87 Great!,$160,Daily running,Stability,"10.7 oz / 303g, 10.7 oz / 303g","12.0 mm, 10.0 mm",Heel,Slightly small,Soft,Big,Good,Bad,Good,Breathable,Medium,Medium,Moderate,Small,Stiff,Stiff,"39.7 mm, 40.0 mm","27.7 mm, 30.0 mm","Narrow, Normal, Wide, X-Wide",✓,"Summer, All seasons",✓,#263,Top 48%,#51,Top 10%,✓,,,,,,,
https://runrepeat.com/asics-gel-kayano-31,ASICS Gel Kayano 31,ASICS,90,Excellent stability; Ideal for heel strikers; Good breathability; Comfortable and roomy upper; Great for easy paces; Maximalist cushioning; A bit lighter than v30; Plush FF Blast+ foam; Superb traction,Big and clunky; Not versatile at all,"The Gel Kayano has been around us since 1993 and is more alive than ever. After surviving a risky update last year, we found that ASICS has built on its solid foundations by adding subtle improvements to the upper, stability, weight, and fit. It's still a big and heavy shoe, but its plush midsole compensates a bit for this. For us, it's again one of the top stability shoes on the market, and we wouldn't be surprised if it reaches another 31 editions!","Top pick in best running shoes, Top pick in best running shoes for flat feet, Top 25% in road running shoes, Top 14% in stability running shoes, Top 9% most popular running shoes","92 / 100 from 15,040 users | 85 / 100 from 24 experts","Jul 5, 2024 - updated Apr 7, 2025",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 11 oz / 311g | Women: 9.2 oz / 260g,10 mm,30 mm,90 Great!,$165,Daily running,Stability,"10.4 oz / 295g, 11 oz / 311g","11.5 mm, 10.0 mm",Heel,True to size,Soft,Normal,Good,Good,Decent,Moderate,Wide,Medium,Moderate,Normal,Stiff,Stiff,"39.3 mm, 40.0 mm","27.8 mm, 30.0 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#72,Top 23%,#26,Top 9%,,,,,,,,
https://runrepeat.com/asics-gel-kayano-lite-2,ASICS Gel Kayano Lite 2,ASICS,87,Durable; Comfortable; Long-lasting outsole; Wide toe box; Wide stable platform; Lightweight for a stability shoe,No gusseted tongue; Breathability; Got heavier from v1,"Stability runners rejoice! Upon logging the miles in the ASICS Gel Kayano Lite 2, I conclude that it is how stability shoes should be built. Gone are the days of plates, posts, and brick-like motion control shoes that weigh more than a pair of ski boots. I found everything that’s great about the original Kayano without any of the junk. If you need a little support while you run, check out the Kayano Lite 2!",,"91 / 100 from 2,914 users | 81 / 100 from 7 experts","Nov 7, 2021 - updated Jan 2, 2024",Road,Stability,"Jogging |, Walking |, All-day wear",10.1 oz / 286g,10 mm,25 mm,87 Great!,$160,Daily running,Stability,"10.1 oz / 286g, 10.1 oz / 286g","11.1 mm, 10.0 mm",Heel,-,-,-,-,-,-,-,Medium,-,Moderate,Big,Stiff,Stiff,"35.9 mm, 35.0 mm","24.8 mm, 25.0 mm",Normal,✓,-,✓,#267,Top 48%,#514,Bottom 7%,✓,,,,,,,
https://runrepeat.com/asics-gel-kayano-lite-3,ASICS Gel Kayano Lite 3,ASICS,84,Superb arch support; Lightweight stability shoe; Highly breathable; Soft cushioning; Out-of-the-box comfort; Good for wide feet; Sustainable materials,Pricey; No wide widths,"The Kayano Lite series successfully continues to re-think the concept of stability running shoes in its third iteration. We believe that the shoe managed to create a supportive platform for runners with flat feet and overpronation in a lightweight, streamlined, and non-intrusive package. So much so that even testers with neutral pronation among us can feel comfortable wearing the shoe.",,"90 / 100 from 15,958 users | 81 / 100 from 3 experts","Dec 21, 2022 - updated Oct 9, 2023",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",9.9 oz / 281g,8 mm,14 mm,84 Good!,$160,Daily running,Stability,"9.8 oz / 278g, 9.9 oz / 281g","8.5 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Balanced,Normal,-,-,-,Breathable,Medium,-,Moderate,Big,Moderate,Moderate,"31.8 mm, 22.0 mm","23.3 mm, 14.0 mm",Normal,✓,"Summer, All seasons",✓,#219,Bottom 32%,#294,Bottom 9%,✓,,,,,,,
https://runrepeat.com/asics-gel-kinsei-max,ASICS Gel Kinsei Max,ASICS,83,"Deep, plush cushioning; Rocker geometry for smooth transitions; Excellent for cold weather; Amazing stability; High-quality upper; Ideal for heel strikers; Can be used as a sneaker or travel shoe",Heavyweight build; Not the most spacious toebox; High retail price; Low energy return,"The ASICS Gel Kinsei Max is massive, comfort-loaded, and unapologetically heavy. In our runs, it felt more like a lifestyle-performance hybrid than a solid daily trainer. We were surprised by its colossal GEL piece in the heel, which offered cloud-plush landings, but we think that the high weight and steep price tag make it a hard sell. In our opinion, it’s best suited for casual runners who want a bold-looking, comfortable option and don’t mind the extra heft underfoot.",Top pick in best ASICS walking shoes,"93 / 100 from 1,440 users | 70 / 100 from 1 expert","Apr 3, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 11.7 oz / 333g | Women: 10.1 oz / 287g,8 mm,30 mm,83 Good!,$180,Daily running,Neutral,"11.4 oz / 322g, 11.7 oz / 333g","8.6 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Soft,Small,Decent,Decent,Good,Moderate,Medium,Medium,Moderate,Small,Stiff,Stiff,"38.8 mm, 38.0 mm","30.2 mm, 30.0 mm",Normal,✓,All seasons,✓,#239,Bottom 26%,#223,Bottom 31%,✓,✗,,,,,,
https://runrepeat.com/asics-gel-nimbus-24,ASICS Gel Nimbus 24,ASICS,88,Cloud-like comfort; Fits true to size; Beautifully padded upper; Great heel cup; Good lockdown; Stable on any terms; Responsive midsole,Bottoming out in the forefoot; Grip isn’t too reliable,"The ASICS Gel Nimbus 24 is a plush all-rounder that I confirmed to be a perfect partner for long recovery days or simply a reliable 5k shoe. With a brand-new midsole and tons of comfort throughout the shoe, I enjoyed donning and using it for pretty much anything I could throw at it.",,"90 / 100 from 58,552 users | 86 / 100 from 28 experts","Dec 24, 2021 - updated Mar 3, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 10.2 oz / 289g | Women: 8.7 oz / 246g,Men: 10 mm | Women: 13 mm,Men: 16 mm | Women: 15 mm,88 Great!,$160,Daily running,Neutral,"9.3 oz / 265g, 10.2 oz / 289g","8.7 mm, 10.0 mm","Heel, Mid/forefoot",True to size,-,-,-,-,-,-,Medium,-,Moderate,Small,-,-,"38.7 mm, 26.0 mm","30.0 mm, 16.0 mm","Normal, Wide, X-Wide",✗,-,✗,#202,Top 37%,#202,Top 37%,✓,,,,,,,
https://runrepeat.com/asics-gel-nimbus-25,ASICS Gel Nimbus 25,ASICS,89,Sweet marshmallowy ride; Feels surprisingly stable underfoot; Great at gobbling up miles; Generously padded and extremely comfortable; Snug performance-style fit; No break-in period needed; Sleek and sustainable design,Lackluster breathability; Not for wide feet; Not responsive enough for high speeds; Budget buster,"Nimbus, from the Latin for rain, is usually used in reference to storm clouds that carry rain, sleet, or snow. Running in the ASICS Gel Nimbus 25, however, is anything but stormy. Its generously padded upper cozily secures our foot in place while the truly cloud-like midsole provides a pillowy and bouncy ride that brings the fun to our daily runs. It’s certainly worth a splurge if comfort is top of the priority list when it comes to daily trainers.","Top pick in best cushioned running shoes (2023), Top pick in best running shoes for orthotics (2023), Top 30% in road running shoes, Top 28% in neutral running shoes, Top 8% most popular running shoes","91 / 100 from 35,188 users | 85 / 100 from 35 experts","Oct 8, 2023 - updated Apr 7, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 10.5 oz / 299g | Women: 8 oz / 227g,8 mm,33.5 mm,89 Great!,$160,Daily running,Neutral,"10.2 oz / 289g, 10.5 oz / 299g","7.8 mm, 8.0 mm",Mid/forefoot,True to size,Soft,Normal,-,-,-,Moderate,Narrow,-,Stiff,Big,Stiff,Moderate,"38.0 mm, 41.5 mm","30.2 mm, 33.5 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#150,Top 27%,#40,Top 8%,✓,,,,,,,
https://runrepeat.com/asics-gel-nimbus-26,ASICS Gel Nimbus 26,ASICS,89,Premium all-around comfort; Enhanced toebox design; Exceptional traction; Best-in-series outsole; Ideal for long distances; Superb knit upper; Surprisingly stable; A dream for heel strikers,Increased weight; Limited energy return; Tongue lacks padding,"The ASICS Nimbus 26 is a testament to the Japanese kaizen philosophy, building on the solid foundation of its predecessor to enhance almost every aspect that needed improvement. In our lab tests, we were delighted to find a more breathable upper and an expanded toebox, ensuring comfort during our runs. The shoe also maintains its signature plush cushioning and premium feel throughout. However, we still noted its heft and the slim tongue—areas we hope will see enhancements in future iterations.","Top pick in best running shoes (2024), Top pick in best long distance running shoes (2024), Top 27% in road running shoes, Top 19% in comfortable running shoes, Top 6% most popular running shoes","90 / 100 from 23,548 users | 87 / 100 from 25 experts","Feb 16, 2024 - updated Apr 7, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10.7 oz / 304g | Women: 9.2 oz / 262g,8 mm,34 mm,89 Great!,$160,Daily running,Neutral,"10.7 oz / 303g, 10.7 oz / 304g","8.4 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Soft,Normal,Good,Good,Good,Moderate,Wide,Medium,Moderate,Small,Stiff,Moderate,"40.4 mm, 42.0 mm","32.0 mm, 34.0 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#135,Top 25%,#31,Top 6%,✓,,,,,,,
